Protocol,Packet Length,Source MAC,Destination MAC,Source IP,Destination IP,Ethernet Type,Device Category
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
DNS,94,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,142,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TLS,735,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
TLS,578,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TLS,629,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.54.238.225,10.0.5.220,0x0800,Computer
DNS,86,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,118,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.54.238.225,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,593,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,117,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,977,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,286,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
TCP,74,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,10.0.5.220,10.0.5.86,0x0800,Smart Home
ARP,42,36:cd:80:d9:58:3d,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
TLS,288,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,546,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
TLS,1014,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,286,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,992,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TLS,286,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,898,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,255,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,52.4.140.83,10.0.5.220,0x0800,Computer
TLS,1039,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TLS,1100,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,52.4.140.83,0x0800,Smart Home
TCP,74,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,583,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TLS,583,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TLS,628,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,1311,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TLS,192,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
TLS,237,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,1052,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
TLS,595,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TLS,100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,18.211.43.252,10.0.5.220,0x0800,Computer
TCP,66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,18.211.43.252,0x0800,Smart Home
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
EAPOL,113,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x888e,Computer
EAPOL,135,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,Unknown,Unknown,0x888e,Smart Home
EAPOL,169,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x888e,Computer
EAPOL,113,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,Unknown,Unknown,0x888e,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
DHCP,350,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,0x0800,Smart Home
DHCP,342,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,10.0.5.1,10.0.5.86,0x0800,Computer
DHCP,350,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,0x0800,Smart Home
DHCP,342,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,10.0.5.1,10.0.5.86,0x0800,Computer
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Computer
DNS,72,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,10.0.5.1,0x0800,Smart Home
DNS,86,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,10.0.5.1,0x0800,Smart Home
DNS,136,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,10.0.5.1,10.0.5.86,0x0800,Computer
DNS,148,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,10.0.5.1,10.0.5.86,0x0800,Computer
NTP,90,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,137.184.81.69,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,58,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
NTP,90,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,137.184.81.69,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TLS,221,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TLS,211,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
TLS,321,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TLS,145,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TLS,145,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TLS,651,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TLS,235,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
DNS,82,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,10.0.5.1,0x0800,Smart Home
DNS,236,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,10.0.5.1,10.0.5.86,0x0800,Computer
TCP,58,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.3.95.82,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.3.95.82,0x0800,Smart Home
TCP,58,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,217,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,211,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,321,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,145,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,145,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,603,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,187,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,251,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,139,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
TLS,283,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,171,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
ARP,42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,251,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TLS,283,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,52.73.97.167,10.0.5.86,0x0800,Computer
DNS,81,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,10.0.5.1,0x0800,Smart Home
DNS,209,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,10.0.5.1,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,52.73.97.167,0x0800,Smart Home
TCP,58,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,58,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TLS,216,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,904,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TLS,321,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,145,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,265,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,667,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TLS,1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
TLS,1132,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,34.236.252.249,10.0.5.86,0x0800,Computer
ARP,42,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,Unknown,Unknown,0x0806,Computer
ARP,42,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,Unknown,Unknown,0x0806,Smart Home
TCP,54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,10.0.5.86,34.236.252.249,0x0800,Smart Home
EAPOL,113,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,Unknown,Unknown,0x888e,Computer
EAPOL,135,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,Unknown,Unknown,0x888e,Smart Home
EAPOL,169,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,Unknown,Unknown,0x888e,Computer
EAPOL,113,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,Unknown,Unknown,0x888e,Smart Home
ICMPV6,78,36:cd:80:d9:58:3d,33:33:ff:d9:58:3d,Unknown,Unknown,0x86dd,Smart Home
ICMPV6,90,36:cd:80:d9:58:3d,33:33:00:00:00:16,Unknown,Unknown,0x86dd,Smart Home
DHCP,336,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,0x0800,Smart Home
DHCP,342,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
ARP,42,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,Unknown,Unknown,0x0806,Smart Home
ARP,42,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,Unknown,Unknown,0x0806,Computer
TCP,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
TCP,54,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
DNS,74,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,89,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,90,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
DNS,105,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
DNS,76,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,10.0.5.220,10.0.5.1,0x0800,Smart Home
DNS,121,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,10.0.5.1,10.0.5.220,0x0800,Computer
